mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,refresh_rate,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name
0.007733154,-0.416874864,1,0,0,image,60ff3e5e7fe55695d0a48d7f,6396f8745d1f37561e366b48,2022-12-12_09h57.37.296,manan_emotional_response_experiment,2022.2.4,MacIntel,59.94125757,6396785a4e220576388bef3c,,,,,,,,,,,,,,,,,,,
,,,,,,60ff3e5e7fe55695d0a48d7f,6396f8745d1f37561e366b48,2022-12-12_09h57.37.296,manan_emotional_response_experiment,2022.2.4,MacIntel,59.94125757,6396785a4e220576388bef3c,0.016705322,-0.412100276,1,0,0,image,,,,,,,,,,,,,
,,,,,,60ff3e5e7fe55695d0a48d7f,6396f8745d1f37561e366b48,2022-12-12_09h57.37.296,manan_emotional_response_experiment,2022.2.4,MacIntel,59.94125757,6396785a4e220576388bef3c,,,,,,,0.017006599,-0.409673451,1,0,0,image,59.94125757,,,,,,
,,,,,,60ff3e5e7fe55695d0a48d7f,6396f8745d1f37561e366b48,2022-12-12_09h57.37.296,manan_emotional_response_experiment,2022.2.4,MacIntel,59.94125757,6396785a4e220576388bef3c,,,,,,,,,,,,,,0.076106545,-0.431603608,1,0,0,image
,,,,,,60ff3e5e7fe55695d0a48d7f,6396f8745d1f37561e366b48,2022-12-12_09h57.37.296,manan_emotional_response_experiment,2022.2.4,MacIntel,59.94125757,6396785a4e220576388bef3c,,,,,,,,,,,,,,,,,,,
,,,,,,60ff3e5e7fe55695d0a48d7f,6396f8745d1f37561e366b48,2022-12-12_09h57.37.296,manan_emotional_response_experiment,2022.2.4,MacIntel,59.94125757,6396785a4e220576388bef3c,,,,,,,,,,,,,,,,,,,
